code,buy_date,sell_date,shares,avg_cost,sell_price,loss_amount,return,holding_days,max_position_value,name,industry,contribution
603929,2026-05-07,2018-10-18,500,529.35705975152,13.55023008,-257903.41483575996,-0.9744024759273816,-2758,102607.8885832,亚翔集成,装修装饰,0.0033254973124478096
600132,2020-11-03,2021-05-07 00:00:00,900,409.7323140265911,128.5900744068,-253028.01565781198,-0.6861607688612652,185,228605.485250142,重庆啤酒,啤酒,0.0032626322012056755
000537,2018-08-01,2018-11-01 00:00:00,25600,16.106136432010622,6.24069977328,-252555.17846350395,-0.6125265795664854,92,216067.79818624,绿发电力,新型电力,0.003256535272167733
000546,2018-05-03,2018-11-01 00:00:00,3000,91.28685714648499,8.71199580348,-247724.58402901495,-0.9045646210658764,182,157195.30581254498,金圆股份,环境保护,0.0031942478890415785
600851,2015-05-05,2015-11-03 00:00:00,5300,55.86281828296979,10.91071204632,-238246.1630542439,-0.8046874042220277,182,229455.04982399996,海欣股份,化学制药,0.0030720297962802895
600257,2017-02-06,2017-05-03 00:00:00,111300,10.2390897609,8.11713948525,-236173.06567984508,-0.20724012829275995,86,1139610.69038817,大湖股份,渔业,0.0030452985498119313
002654,2023-11-01,2024-05-07 00:00:00,2200,114.09785095891,10.31786352828,-228315.972347386,-0.909570044995889,188,218525.92336575,万润科技,互联网,0.0029439864257464793
000518,2017-05-03,2017-11-01 00:00:00,7400,37.494078243243244,7.302689999999999,-223416.27300000002,-0.8052308433181443,182,133861.728,四环生物,生物制药,0.0028808079795754164
002192,2021-05-07,2022-11-01 00:00:00,900,354.19753217292885,112.9916817135,-217085.26541348596,-0.680992464796919,543,217057.611907136,融捷股份,小金属,0.0027991737417059925
300684,2019-02-01,2019-05-07 00:00:00,123900,17.43013677405,15.6795370677,-216899.30361676478,-0.10043522486618073,95,2159593.946304795,中石科技,元器件,0.002796775884912944
600516,2017-11-01,2018-11-01 00:00:00,6000,44.406789483055995,8.7142766004,-214155.07729593597,-0.8037625169069011,365,125940.44174712,方大炭素,矿物制品,0.0027613908658333155
600110,2026-05-07,2018-10-18,10000,25.215901853041895,3.83557315,-213803.287030419,-0.8478907011792125,-2758,114214.09999999998,诺德股份,电气设备,0.0027568547584565788
600345,2026-05-07,2018-10-18,2200,113.92496685843,17.08120645,-213056.272898546,-0.8500661714369763,-2758,112072.975014,长江通信,通信设备,0.0027472224955821765
300401,2016-11-01,2017-02-06 00:00:00,6100,47.98652732398113,13.08192467031,-212918.07618739386,-0.7273833844656572,97,218373.5144731139,花园生物,化学制药,0.002745440538597162
002149,2017-11-01,2018-05-03 00:00:00,7100,38.15864678146648,8.71579223325,-209044.26729233703,-0.7715906362412404,183,73778.659779825,西部材料,小金属,0.0026954902846323134
300357,2019-11-01,2020-05-07 00:00:00,1100,239.82118358379998,50.91999511392,-207791.30731686795,-0.7876751571608887,188,215409.912589872,我武生物,生物制药,0.0026793341781546987
600127,2019-08-01,2019-11-01 00:00:00,97000,6.24049198969072,4.13586,-204149.30299999984,-0.3372541769411078,92,438878.4399999999,金健米业,农业综合,0.002632372893925945
603399,2022-05-06,2022-11-01 00:00:00,900,239.2864079661611,14.65163703666,-202171.293836551,-0.9387694555608358,179,157722.490499574,永杉锂业,小金属,0.002606867748283592
600779,2018-08-01,2018-11-01 00:00:00,4400,71.04003300712499,25.16385993102,-201855.16153486195,-0.645779163299429,92,213046.04122401596,水井坊,白酒,0.0026027914272301685
000735,2022-11-01,2023-11-01 00:00:00,5000,45.3073333997284,5.61375065997,-198467.913698792,-0.8760962025630126,365,62073.147135999985,罗牛山,农业综合,0.0025591150626398866
300601,2021-05-07,2021-08-03 00:00:00,500,477.027557610604,83.20312750608,-196912.215052262,-0.825580040023603,88,96985.79101210998,康泰生物,生物制药,0.0025390553372915087
600515,2025-11-03,2026-05-07 00:00:00,18900,13.879182722961112,3.47652,-196610.32546396498,-0.7495155104306972,185,93837.74399999999,海南机场,机场,0.0025351626667924495
000688,2020-05-07,2020-08-03 00:00:00,3100,86.98104320195611,23.66439363828,-196281.61364739595,-0.7279361942885066,88,215888.26962502793,国城矿业,铅锌,0.0025309241410510735
002685,2024-11-01,2025-05-07 00:00:00,3400,65.02204801563059,7.45254,-195736.327253144,-0.8853844160951607,187,74029.25984454,华东重机,机床制造,0.0025238930265551528
000799,2021-11-02,2022-05-06 00:00:00,100,2086.57797429081,131.45223740877,-195512.57368820396,-0.9370010423629396,185,66862.31489437498,酒鬼酒,白酒,0.002521007869414707
600316,2024-11-01,2025-05-07 00:00:00,800,279.1906758015375,36.4951826856,-194156.39449275,-0.8692822294984429,187,114293.68013863801,洪都航空,航空,0.0025035208180216426
600150,2024-05-07,2024-11-01 00:00:00,1800,143.5197303250822,36.1082518038,-193340.66133830798,-0.7484091440109852,178,64719.07830788399,中国船舶,船舶,0.002493002467907903
300277,2025-05-07,2025-11-03 00:00:00,4900,54.06880765326856,14.6258616978,-193270.43518179594,-0.7294953905476804,180,83752.40095622398,汽轮科技,机械基件,0.002492096947153581
002272,2019-05-07,2019-11-01 00:00:00,8300,27.146455467939035,4.4925457572,-188027.450599134,-0.8345070956867329,178,62062.534093559996,川润股份,机械基件,0.0024244920604561673
600692,2026-05-07,2018-10-18,14100,18.60529290506411,5.2794572,-187894.28344140397,-0.7162389634530826,-2758,114041.928,亚通股份,区域地产,0.002422774956301422
600711,2016-05-04,2016-11-01 00:00:00,5200,42.945905037805,7.11873360054,-186301.291473778,-0.8342395254152072,181,157457.544688444,盛屯矿业,小金属,0.002402234357758108
000518,2014-05-06,2015-05-05 00:00:00,5800,37.74788258620689,6.28371,-182492.20099999997,-0.8335347688536026,364,133861.728,四环生物,生物制药,0.0023531186058729065
001267,2023-02-01,2023-05-05 00:00:00,122200,7.607640890849999,6.120735337799999,-181699.85858270997,-0.19544896695089253,93,929653.7168618699,汇绿生态,通信设备,0.0023429018641484343
600610,2025-05-07,2025-11-03 00:00:00,5300,45.35561782072075,11.25873,-180713.50544982,-0.7517676852181157,180,66516.44999999998,中毅达,化工原料,0.0023301834800408066
600288,2025-11-03,2026-05-07 00:00:00,5900,45.79321799577948,15.30468,-179882.37417509893,-0.665787191426238,185,94021.92799999999,大恒科技,元器件,0.002319466581150048
002311,2020-05-07,2020-11-03 00:00:00,1300,194.5264344408,57.30548299416,-178387.23688063197,-0.7054103049855689,180,66725.230572,海大集团,饲料,0.0023001877551691793
000888,2022-05-06,2022-11-01 00:00:00,2600,75.17377473683,7.053266792880001,-177113.32065427,-0.9061738376505339,179,64379.18232345599,峨眉山A,旅游景点,0.002283761431424113
603399,2018-05-03,2018-11-01 00:00:00,2300,86.49539333435,10.2305995596,-175409.025681925,-0.8817208736186287,182,157722.490499574,永杉锂业,小金属,0.0022617856528026436
002685,2018-11-01,2019-05-07 00:00:00,2600,71.95192202044,5.29197316956,-173315.86701228798,-0.9264512604950752,187,74029.25984454,华东重机,机床制造,0.002234795728939722
600184,2017-05-03,2017-11-01 00:00:00,2900,78.65209794200379,19.41576234246,-171785.373238677,-0.7531437450431808,182,133175.927859975,光电股份,专用机械,0.00221506100408506
688232,2023-02-01,2023-05-05 00:00:00,16700,55.43006883414,45.155514804480006,-171585.05229532192,-0.1853606579563145,93,925682.149530138,新点软件,软件服务,0.0022124779954064873
000893,2021-05-07,2021-11-02 00:00:00,5000,52.01050718243379,18.039407535,-169855.49823716894,-0.6531583998647741,179,132839.96064639298,亚钾国际,农药化肥,0.0021901765172512495
300188,2018-05-03,2018-11-01 00:00:00,2400,83.2161020766075,13.44400382871,-167453.03579495402,-0.8384446820600459,182,66398.68585349999,国投智能,软件服务,0.0021591983217902457
000670,2021-11-02,2022-05-06 00:00:00,15600,12.943635833333333,2.24775,-166855.81900000002,-0.82634322929486,185,469143.67500000005,盈方微,元器件,0.002151497598448397
600503,2024-05-07,2024-11-01 00:00:00,29900,7.8962437099699985,2.33766,-166201.65292810294,-0.7039529064878771,178,83855.77199999998,华丽家族,区域地产,0.0021430625511056787
688107,2023-02-01,2023-05-05 00:00:00,14700,62.94288,51.65829,-165883.47300000003,-0.17928302613417124,93,925260.336,安路科技,半导体,0.002138959827237308
002311,2018-05-03,2018-11-01 00:00:00,1900,105.52852147943368,18.70190888049,-164970.563937993,-0.8227786325601578,182,66725.230572,海大集团,饲料,0.002127188456803353
600821,2021-11-02,2022-05-06 00:00:00,3000,59.61647489964833,5.05327210956,-163689.608370265,-0.915236985781764,185,83730.70992285998,金开新能,新型电力,0.0021106713653156065
002307,2022-05-06,2022-11-01 00:00:00,3000,58.376677690331,4.79822575122,-160735.35581733298,-0.9178057755072496,179,67236.22681775999,北新路桥,建筑工程,0.0020725781941518047
000518,2010-11-02,2011-05-04 00:00:00,4900,40.842229999999994,8.04195,-160721.37199999997,-0.8030971864170982,183,133861.728,四环生物,生物制药,0.0020723978818942557
300136,2019-11-01,2020-05-07 00:00:00,1200,175.42155654606913,42.62952837942,-159350.43379997893,-0.756988085051995,188,73074.916950035,信维通信,元器件,0.002054720522706882
000897,2023-11-01,2024-11-01 00:00:00,14900,12.950297079451275,2.4246227502,-156832.54750584398,-0.812774739040756,366,83870.93969254,津滨发展,区域地产,0.0020222540115149797
300685,2021-08-03,2021-11-02 00:00:00,1900,121.89466475396738,40.01847953193,-155564.751921871,-0.6716962172815075,91,95245.55562522,艾德生物,医疗保健,0.0020059066094849595
002075,2018-11-01,2019-05-07 00:00:00,900,177.85312563018,7.77358286577,-153071.58848796898,-0.9562921211633129,187,62117.921035169995,沙钢股份,特种钢,0.0019737588835457187
600732,2022-08-02,2023-05-05 00:00:00,17800,30.207074215407975,21.6972646164,-151474.61086234197,-0.2817157841346749,276,467700.57253919996,爱旭股份,电气设备,0.0019531668925267397
600645,2017-11-01,2018-05-03 00:00:00,2500,81.9182364,21.32865,-151473.96600000001,-0.7396348977063671,183,71071.0,中源协和,医疗保健,0.001953158577444962
000792,2012-11-01,2013-05-03 00:00:00,900,182.4210023802833,14.2745081031,-151331.84484946498,-0.9217496455076883,183,131611.69735714,盐湖股份,农药化肥,0.001951326017358671
300033,2025-11-03,2026-05-07 00:00:00,300,749.4831747069334,246.99276,-150747.12441208,-0.6704492264331613,185,81937.953332235,同花顺,软件服务,0.001943786426445168
002313,2019-05-07,2019-11-01 00:00:00,1900,97.15873150246422,18.63135,-149202.02485468204,-0.8082380274846687,178,73971.44530776,日海智能,通信设备,0.0019238633694788096
300011,2024-11-01,2025-05-07 00:00:00,4100,43.636840482845365,7.262729999999999,-149133.852979666,-0.8335642562651816,187,68055.98799999998,鼎汉技术,运输设备,0.001922984337352404
000735,2020-05-07,2021-05-07 00:00:00,5700,34.304837855358244,8.23351310514,-148606.551076244,-0.7599897384778349,365,62073.147135999985,罗牛山,农业综合,0.0019161851212047807
000935,2018-11-01,2019-05-07 00:00:00,1000,162.61721574098001,14.081656248,-148535.55949298,-0.9134061164198657,187,73793.395230555,四川双马,水泥,0.0019152697307687869
600379,2014-08-01,2014-11-03 00:00:00,24800,12.324576198006651,6.3480374082,-148218.16198720498,-0.48492854389372697,94,157746.50555663998,宝光股份,电气设备,0.0019111770957290193
000688,2025-11-03,2026-05-07 00:00:00,5200,76.34912328659,47.98197,-147509.19709026802,-0.3715452393619355,185,215888.26962502793,国城矿业,铅锌,0.0019020354530683934
600276,2024-11-01,2025-05-07 00:00:00,700,261.32083074954994,51.06493546848,-147179.12669674895,-0.804589112463749,187,73143.262192,恒瑞医药,化学制药,0.0018977794093581336
600673,2018-05-03,2018-11-01 00:00:00,4900,37.056624989057134,7.323505763399999,-145692.28420571995,-0.8023698659669455,182,77273.58530892,东阳光,综合类,0.0018786075394893343
000670,2016-05-04,2016-11-01 00:00:00,2800,59.5662925,7.55244,-145638.787,-0.8732095001548066,181,469143.67500000005,盈方微,元器件,0.0018779177277086008
300222,2024-11-01,2025-05-07 00:00:00,4000,46.48966385088025,10.12383372231,-145463.32051428102,-0.7822347402901622,187,62317.0214667,科大智能,电气设备,0.0018756552011458766
600184,2010-05-05,2010-11-02 00:00:00,1300,130.69403281934999,19.14403864815,-145014.99242255997,-0.8535201781200555,181,133175.927859975,光电股份,专用机械,0.001869874301094349
600651,2026-05-07,2018-10-18,16500,11.809239734413332,3.04,-144692.45561782,-0.7425744528548159,-2758,113963.84999999999,飞乐音响,电器仪表,0.001865715398126696
002107,2020-08-03,2020-11-03 00:00:00,9200,23.835940997564347,8.246216529,-143425.465110792,-0.6540427529233005,92,97467.824454,沃华医药,中成药,0.0018493783770418774
000408,2024-05-07,2024-11-01 00:00:00,2400,87.97527347942666,28.2435679602,-143356.093246144,-0.6789601572900497,178,67110.90802416,藏格矿业,农药化肥,0.0018484838718272284
000790,2013-05-03,2013-11-01 00:00:00,5600,30.98596194408,5.60324170944,-142143.233313984,-0.8191683795535506,182,77014.649183472,华神科技,中成药,0.0018328448294076378
002640,2017-11-01,2018-05-03 00:00:00,3600,59.570433257335004,20.19601009368,-141747.923389158,-0.660972583388199,183,73787.88287870999,跨境通,互联网,0.0018277475642418006
000568,2022-11-01,2023-05-05 00:00:00,200,905.9577147620998,197.76644579979,-141638.25379246197,-0.7817045513523525,185,133333.87204537395,泸州老窖,白酒,0.0018263334459010171
000893,2019-11-01,2020-11-03 00:00:00,7200,27.248474818704025,7.943319229499999,-138997.12024226898,-0.7084857305830743,368,132839.96064639298,亚钾国际,农药化肥,0.0017922777412544702
002259,2021-05-07,2022-05-06 00:00:00,16800,10.640569219637497,2.3976,-138481.88288990993,-0.7746737086607025,364,74482.47903095998,升达林业,供气供热,0.001785634089670276
000792,2011-11-01,2012-05-03 00:00:00,500,299.06274957959397,22.38380304075,-138339.473269422,-0.9251534901213343,184,131611.69735714,盐湖股份,农药化肥,0.0017837978099509825
002164,2018-05-03,2018-11-01 00:00:00,5800,26.415452999107586,2.72727,-137391.461394824,-0.896754751845742,182,74065.19649328801,宁波东力,机械基件,0.0017715738115089616
000799,2019-11-01,2020-05-07 00:00:00,1600,118.05606653903561,32.3399448828,-137145.79464997698,-0.7260628290363487,188,66862.31489437498,酒鬼酒,白酒,0.0017684060981218905
600379,2010-05-05,2010-08-03 00:00:00,1300,113.77152627224996,8.83232728155,-136420.95868790997,-0.922367858013835,90,157746.50555663998,宝光股份,电气设备,0.0017590598083670442
002272,2017-05-03,2017-11-01 00:00:00,8100,22.97341489554222,6.13330159896,-136404.917702316,-0.7330261248992587,182,62062.534093559996,川润股份,机械基件,0.001758852970258616
600498,2026-05-07,2018-10-18,2300,83.35988483648912,24.20178216,-136063.63615592496,-0.7096711180986882,-2758,114476.07452180899,烽火通信,通信设备,0.0017544523660012658
000537,2017-11-01,2018-05-03 00:00:00,6000,32.70821574553866,10.04984921088,-135950.19920795196,-0.6927423590126349,183,216067.79818624,绿发电力,新型电力,0.0017529896701084769
002149,2016-11-01,2017-05-03 00:00:00,5300,37.309437799029624,11.71955589282,-135626.374102911,-0.6858822704338683,183,73778.659779825,西部材料,小金属,0.0017488141553437633
600199,2011-11-01,2012-08-01 00:00:00,700,211.1455737677,22.02370896528,-132385.305361694,-0.8956941953729505,274,76189.76867502,金种子酒,白酒,0.0017070226754006238
300265,2026-05-07,2018-10-18,6000,28.169857430715,6.11142543,-132350.59200429,-0.7830508924288553,-2758,114078.03961554,通光线缆,电气设备,0.001706575069164675
600698,2020-11-03,2021-08-03 00:00:00,39700,6.41764549118388,3.10689,-131436.99300000002,-0.5158831998015422,273,83850.76699999998,湖南天雁,汽车配件,0.001694794802372333
000882,2022-05-06,2022-11-01 00:00:00,9400,15.446857338146275,1.6183800000000002,-129987.68697857499,-0.8952291741567793,179,67584.154085448,华联股份,其他商业,0.001676106940940825
600540,2020-05-07,2020-11-03 00:00:00,12300,15.727377398415607,5.17482,-129796.45600051196,-0.67096739215266,180,64229.826484824,新赛股份,种植业,0.0016736411414708554
002304,2012-05-03,2012-11-01 00:00:00,500,313.44920284277595,55.99944993456,-128724.87645410797,-0.8213444174472859,182,124493.71723588799,洋河股份,白酒,0.0016598238180208739
600280,2021-05-07,2021-08-03 00:00:00,15300,11.303817082924377,2.8971,-128622.77136874296,-0.7437060438304173,88,73678.747059918,中央商场,百货,0.0016585072391489546
600698,2019-11-01,2020-05-07 00:00:00,17800,9.602795449438203,2.41758,-127896.835,-0.7482420600616421,188,83850.76699999998,湖南天雁,汽车配件,0.001649146760363514
600519,2020-02-04,2020-05-07 00:00:00,100,2381.09958394308,1109.344041504,-127175.55424390799,-0.5341043066888718,93,85993.78237449999,贵州茅台,白酒,0.0016398463126845568
002590,2023-05-05,2023-11-01 00:00:00,8000,28.276397651502,12.38175559026,-127157.13648993599,-0.5621169378482588,180,157775.23643481598,万安科技,汽车配件,0.0016396088276889658
300277,2023-05-05,2023-11-01 00:00:00,9400,21.56348656036042,8.1320410188,-126255.58809066795,-0.6228791204039836,180,83752.40095622398,汽轮科技,机械基件,0.001627983945634896
002299,2011-11-01,2012-05-03 00:00:00,1000,137.28180413948,11.12800874211,-126153.79539736999,-0.918940395547222,184,157705.59141336996,圣农发展,农业综合,0.0016266713948561297
600629,2015-05-05,2015-11-03 00:00:00,4300,39.259713757915804,9.9718645536,-125937.75157855796,-0.746002616955163,182,67021.480009484,华建集团,建筑工程,0.0016238856498930864
002821,2021-11-02,2022-05-06 00:00:00,100,1421.4911675364397,168.1093291932,-125338.18383432397,-0.8817373382034113,185,73585.41189999999,凯莱英,生物制药,0.0016161546125846031
002614,2025-05-07,2025-11-03 00:00:00,10000,19.371262939028,6.83917985412,-125320.83084907998,-0.6469419740134315,180,66632.81985359998,奥佳华,家用电器,0.0016159308570913749
600110,2021-11-02,2022-05-06 00:00:00,1500,91.96327902027932,8.55526062555,-125112.02759209396,-0.9069709049449679,185,114214.09999999998,诺德股份,电气设备,0.001613238474478374
000514,2014-05-06,2014-11-03 00:00:00,3900,38.46926303887333,6.3956535444,-125087.07702844599,-0.8337463980545411,181,64121.910732879995,渝开发,区域地产,0.001612916753137816
300059,2021-08-03,2022-05-06 00:00:00,3900,49.189386536033325,17.664884902529998,-122945.55637066298,-0.6408801543074802,276,87634.10110454998,东方财富,证券,0.0015853032327951557
600406,2021-05-07,2021-11-02 00:00:00,4000,53.535207214489006,22.8393589788,-122783.39294275602,-0.5733768454973187,179,63824.166566160005,国电南瑞,电气设备,0.001583212240537355
600990,2016-05-04,2016-11-01 00:00:00,700,216.65731333245998,41.8370705505,-122374.16994737198,-0.8068974921409593,181,65101.4105742,四创电子,通信设备,0.0015779355753477602
603701,2026-05-07,2018-10-18,4700,30.724438772687236,4.6914399,-122355.09470163002,-0.8473059203876981,-2758,114148.49368923,德宏股份,汽车配件,0.0015776896124221063
002180,2019-11-01,2020-05-07 00:00:00,1800,98.04234610281222,30.06919338732,-122351.674887886,-0.6933040203282375,188,71649.899779458,奔图科技,IT设备,0.0015776455161412484
300181,2014-02-10,2014-05-06 00:00:00,59200,7.463521465399999,5.40150789519,-122071.20335643191,-0.2762789093284248,85,441840.4707516799,佐力药业,中成药,0.0015740290175979366
000554,2023-11-01,2024-05-07 00:00:00,5700,27.070385007806486,5.686708599,-121886.95553019698,-0.7899287875898299,188,38121.175412319986,泰山石油,石油贸易,0.0015716532613429882
600986,2016-05-04,2016-11-01 00:00:00,2500,60.700366365839194,12.21849359568,-121204.68192539798,-0.7987080749720764,181,67481.16945569999,浙文互联,互联网,0.0015628557855881281
000766,2025-05-07,2025-11-03 00:00:00,3500,62.674040000000005,28.071900000000003,-121107.49000000002,-0.5520968490303162,180,74136.062,通化金马,化学制药,0.001561602558728343
002307,2017-05-03,2017-11-01 00:00:00,4400,36.0957520430325,8.66374161597,-120700.84587907499,-0.7599789137059316,182,67236.22681775999,北新路桥,建筑工程,0.001556359146452782
300223,2021-11-02,2022-05-06 00:00:00,200,670.894163624685,70.26679700586,-120125.473323765,-0.8952639614179607,185,57879.643633812,北京君正,半导体,0.001548940090417568
600026,2022-11-01,2023-05-05 00:00:00,2000,70.957282672276,11.34695986182,-119220.645620912,-0.8400874521333183,185,61987.30537999999,中远海能,水运,0.001537272923870036
002364,2024-11-01,2025-05-07 00:00:00,4700,40.786238868268505,15.5123799921,-118787.13671799196,-0.6196663280916408,187,157640.706935712,中恒电气,电气设备,0.0015316831076494914
600771,2023-05-05,2023-11-01 00:00:00,1600,103.91990088980499,29.70027,-118751.40942368799,-0.7142003625321612,180,66290.22399999999,广誉远,中成药,0.0015312224273546433
300345,2022-11-01,2023-11-01 00:00:00,3700,39.92577736823352,8.00199,-118118.01326246402,-0.7995783544501079,365,67428.159262464,华民股份,电气设备,0.0015230551945430637
000881,2022-05-06,2022-11-01 00:00:00,2000,66.48192156355749,7.48393990866,-117995.96330979498,-0.8874289471084967,179,64175.24424511199,中广核技,化工原料,0.0015214814395393009
002299,2014-08-01,2014-11-03 00:00:00,15800,18.670088326129747,11.20376101401,-117967.971531492,-0.39990851578726805,94,157705.59141336996,圣农发展,农业综合,0.0015211205037076582
600481,2022-05-06,2023-05-05 00:00:00,1700,82.70587293439058,13.32398461806,-117949.210137762,-0.8388991719048812,364,89004.3950796,双良节能,电气设备,0.0015208785877002
600293,2017-11-01,2018-02-01 00:00:00,8100,21.71663581741975,7.18616332332,-117696.82720220798,-0.6690940814343029,92,74807.07856621998,三峡新材,玻璃,0.0015176242733886695
000628,2021-05-07,2021-11-02 00:00:00,7600,23.15814988855789,7.707381903,-117425.83669023997,-0.6671849029352683,179,74116.48223979998,高新发展,建筑工程,0.0015141300264442375
300015,2020-11-03,2021-05-07 00:00:00,3000,69.044456933452,30.01313076606,-117093.97850217599,-0.5653071644116494,185,83331.76051200001,爱尔眼科,医疗保健,0.0015098509302825082
600962,2025-11-03,2026-05-07 00:00:00,4200,50.502652391858334,22.63734,-117034.31204580501,-0.5517593843516737,185,93669.576,国投中鲁,软饮料,0.0015090815700147067
600367,2022-05-06,2022-11-01 00:00:00,900,146.81207631423666,17.21342243691,-116638.788489594,-0.8827519992288211,179,61989.82976986799,红星发展,化工原料,0.001503981550210676
002133,2020-05-07,2020-11-03 00:00:00,20000,8.672759192997898,2.84250646818,-116605.05449635796,-0.6722488881652627,180,58770.917499293995,广宇集团,全国地产,0.0015035465722406634
000888,2021-05-07,2021-11-02 00:00:00,11400,15.754219969031402,5.53302975168,-116521.568477806,-0.6487906248258268,179,64379.18232345599,峨眉山A,旅游景点,0.0015024700741628914
600316,2020-11-03,2021-05-07 00:00:00,2500,76.960995483372,30.5054464176,-116138.87266443,-0.6036245863764726,185,114293.68013863801,洪都航空,航空,0.001497535459785345
000739,2021-11-02,2022-05-06 00:00:00,1100,124.31715641800002,18.79652756709,-116072.69173600103,-0.8488018218186302,185,53915.2657043,普洛药业,化学制药,0.0014966820996242705
300492,2024-05-07,2025-05-07 00:00:00,1200,145.11069711555083,48.57547935654,-115842.261310813,-0.6652522500263394,365,63584.906793408,华图山鼎,文教休闲,0.001493710848700133
600673,2014-05-06,2014-11-03 00:00:00,4400,31.668032325929996,5.37625308528,-115683.82865885997,-0.8302309082564032,181,77273.58530892,东阳光,综合类,0.0014916679623792623
600157,2021-05-07,2021-11-02 00:00:00,38200,4.6795509781963345,1.67762468601,-114673.58436151799,-0.6414987904124476,179,77240.832140472,永泰能源,火力发电,0.0014786415171968055
000737,2024-05-07,2024-11-01 00:00:00,6700,26.923581917321638,9.80876939202,-114669.24391952097,-0.6356811132284965,178,83793.01575645,北方铜业,铜,0.0014785855500115508
000723,2017-11-01,2018-05-03 00:00:00,9300,17.383072103063334,5.05976224293,-114606.78169924002,-0.7089258899157219,183,74633.250900208,美锦能源,焦炭加工,0.001477780140180874
000680,2024-05-07,2024-11-01 00:00:00,7800,24.08477088427666,9.4460423022,-114182.08294019796,-0.6078002008992873,178,67657.4836938,山推股份,工程机械,0.0014723039250532314
600685,2024-05-07,2024-11-01 00:00:00,2600,68.330859436455,24.97699384416,-112720.05053996701,-0.6344697834894406,178,65844.817740702,中船防务,船舶,0.0014534519652186712
600515,2021-05-07,2021-11-02 00:00:00,9800,17.191715251425002,5.715326102850001,-112468.61365603503,-0.667553468675776,179,93837.74399999999,海南机场,机场,0.001450209849629397
300601,2020-08-03,2020-11-03 00:00:00,700,262.40151695186,102.75394865454,-111753.297808124,-0.6084094716823182,92,96985.79101210998,康泰生物,生物制药,0.0014409863155738503
600158,2020-11-03,2021-05-07 00:00:00,6500,28.736112204799998,11.69079107643,-110794.58733440499,-0.593167266569999,185,83298.74559005999,中体产业,文教休闲,0.0014286243656330229
000589,2019-05-07,2019-11-01 00:00:00,14600,10.636048650076164,3.07052368272,-110456.66452339999,-0.7113097369390077,178,74669.82768044801,贵州轮胎,汽车配件,0.0014242670700907068
300251,2024-05-07,2024-11-01 00:00:00,7300,23.41017198437726,8.309611370699999,-110234.09247984401,-0.6450427029649588,178,67881.484725054,光线传媒,影视音像,0.0014213971479024225
600825,2023-05-05,2023-11-01 00:00:00,11700,13.612516453518888,4.2005421531,-110120.09931490097,-0.6914206004860958,180,83818.6122774,新华传媒,出版业,0.0014199272799524502
601999,2026-05-07,2018-10-18,15700,10.990059633419106,3.98055653,-110049.19872367998,-0.6378039189254505,-2758,114253.13899999998,出版传媒,出版业,0.0014190130627998526
600279,2024-05-07,2024-11-01 00:00:00,16900,10.733513599980768,4.28438214918,-108990.32151853298,-0.6008406651492316,178,67646.42021036899,重庆港,港口,0.0014053595278043153
000408,2016-05-04,2016-11-01 00:00:00,2800,51.8172108454,13.2623399844,-107953.63841079999,-0.7440553096543724,181,67110.90802416,藏格矿业,农药化肥,0.0013919921713045126
688212,2023-02-01,2023-05-05 00:00:00,13000,71.14726552933999,62.8556851962,-107790.54433081987,-0.11654109643498067,93,924914.4518814199,澳华内镜,医疗保健,0.0013898891788916537
600809,2022-11-01,2023-05-05 00:00:00,100,1288.2586948931698,212.4648752472,-107579.38196459698,-0.8350759237337662,185,71199.07774979998,山西汾酒,白酒,0.0013871663770946647
300122,2021-05-07,2021-11-02 00:00:00,400,351.6532904034149,82.92951970776,-107489.50827826197,-0.764172490430493,179,72967.27022184599,智飞生物,生物制药,0.0013860075141825271
300191,2025-05-07,2025-11-03 00:00:00,3700,49.36677484333189,20.3483376936,-107368.21745400799,-0.5878131038906929,180,61682.94898365599,潜能恒信,石油开采,0.0013844435476474655
300047,2024-11-01,2025-05-07 00:00:00,2100,68.29447201338665,17.6644762416,-106322.99112075198,-0.7413483738751576,187,68054.768413632,天源迪科,软件服务,0.001370966031793881
000652,2023-05-05,2023-11-01 00:00:00,16500,10.396856014272,3.9629190141,-106159.96050283799,-0.6188348661691563,180,68730.088492065,泰达股份,批发业,0.0013688638576832167
600133,2012-08-01,2013-05-03 00:00:00,3700,32.981280238663516,4.5472136346,-105206.04643503501,-0.8621274370887106,275,39396.72737,东湖高新,环境保护,0.0013565637542867373
002289,2015-11-03,2016-05-04 00:00:00,1000,122.35467127884002,17.347149086399998,-105007.52219244002,-0.8582224208925646,183,112980.868,宇顺电子,元器件,0.0013540039128995041
300150,2023-05-05,2023-11-01 00:00:00,15700,11.421942872467515,4.74525,-104824.07809773997,-0.5845496643624106,180,83496.57089773999,世纪瑞尔,软件服务,0.001351638520241567
600331,2017-11-01,2018-05-03 00:00:00,13300,11.770375298787368,3.90609,-104594.994473872,-0.6681422723706676,183,73356.28299999998,宏达股份,农药化肥,0.0013486846354471996
300383,2026-05-07,2018-10-18,6600,27.476634251430003,11.631987,-104574.67185943802,-0.5766589570775168,-2758,113541.316176288,光环新网,软件服务,0.0013484225885110428
601869,2026-05-07,2018-10-18,300,380.49011,31.92737918,-104568.819246,-0.9160888066709539,-2758,114147.03300000001,长飞光纤,通信设备,0.0013483471228555323
